flow_id,packets,bytes,duration,avg_pkt_size,throughput,syn_count,ack_count,fin_count,rst_count,small_packet_ratio,pkt_size_var,interarrival_var,throughput_per_packet,class
210.196.16.152:2103-152.185.184.31:2103-17,45.0,6480.0,220.21056008338928,144.0,29.426381720959046,0.0,0.0,0.0,0.0,0.0,0.0,4.453135772872506e-06,0.6539195937990899,interactive-app
61.139.26.122:60678-61.139.2.69:53-17,33.0,2988.0,296.1894838809967,90.54545454545456,10.088136691579912,0.0,0.0,0.0,0.0,0.8787878787878788,46.55096418732782,212.2539280093061,0.3057011118660579,interactive-app
61.139.2.69:53-61.139.26.122:60678-17,33.0,5934.0,296.1900300979614,179.8181818181818,20.034435318560178,0.0,0.0,0.0,0.0,0.0,4915.542699724518,212.25326208992809,0.6071041005624296,interactive-app
61.139.26.122:44006-47.94.114.72:1443-6,29.0,3799.0,16.317011833190918,131.0,232.8244925503052,1.0,28.0,0.0,0.0,0.7241379310344828,15804.275862068966,7.698802729057964,8.02843077759673,interactive-app
47.94.114.72:1443-61.139.26.122:44006-6,32.0,33838.0,16.245598077774048,1057.4375,2082.9026938869365,1.0,32.0,1.0,0.0,0.1875,379765.80859375,7.002154679536975,65.09070918396677,interactive-app
47.94.114.72:0-61.139.26.122:0-6,19.0,1140.0,1.0816981792449951,60.0,1053.898418129629,0.0,0.0,0.0,0.0,1.0,0.0,0.0557515420000935,55.46833779629625,interactive-app
61.139.26.122:49288-110.185.117.244:443-6,486.0,36621.0,121.63676691055298,75.35185185185185,301.06850856147537,1.0,485.0,0.0,0.0,0.9753086419753086,1819.2321673525375,29.672814272543548,0.6194825279042703,interactive-app
110.185.117.244:443-61.139.26.122:49288-6,564.0,826594.0,121.63259196281432,1465.5921985815603,6795.8265680362,1.0,564.0,2.0,0.0,0.0124113475177304,49464.97554197475,25.531186142654786,12.049337886589008,interactive-app
110.185.117.244:0-61.139.26.122:0-6,542.0,32520.0,1.5309860706329346,60.0,21241.212198982124,0.0,0.0,0.0,0.0,1.0,0.0,0.0015678628506663,39.19042841140613,interactive-app
61.139.26.122:40730-14.18.202.194:8002-6,8.0,1213.0,18.05775809288025,151.625,67.17334420811947,0.0,8.0,0.0,0.0,0.5,9157.984375,17.209934110935087,8.396668026014934,interactive-app
14.18.202.194:8002-61.139.26.122:40730-6,4.0,540.0,18.00855302810669,135.0,29.985751723483823,0.0,4.0,0.0,0.0,0.0,228.0,20.163118764213475,7.496437930870956,interactive-app
61.139.26.122:48130-113.106.27.98:443-6,13.0,2169.0,16.314679861068726,166.84615384615384,132.94775125657387,1.0,12.0,1.0,0.0,0.7692307692307693,45321.668639053256,19.63986179880797,10.226750096659528,interactive-app
