flow_id,packets,bytes,duration,avg_pkt_size,throughput,syn_count,ack_count,fin_count,rst_count,small_packet_ratio,pkt_size_var,interarrival_var,throughput_per_packet,class
210.196.16.152:2103-152.185.184.31:2103-17,45.0,6480.0,220.21056008338928,144.0,29.426381720959046,0.0,0.0,0.0,0.0,0.0,0.0,4.453135772872506e-06,0.6539195937990899,game
61.139.26.122:60678-61.139.2.69:53-17,33.0,2988.0,296.1894838809967,90.54545454545455,10.088136691579912,0.0,0.0,0.0,0.0,0.8787878787878788,46.55096418732782,212.2539280093061,0.3057011118660579,game
61.139.2.69:53-61.139.26.122:60678-17,33.0,5934.0,296.1900300979614,179.8181818181818,20.034435318560178,0.0,0.0,0.0,0.0,0.0,4915.542699724518,212.25326208992806,0.6071041005624296,game
61.139.26.122:44006-47.94.114.72:1443-6,29.0,3799.0,16.317011833190918,131.0,232.82449255030517,1.0,28.0,0.0,0.0,0.7241379310344828,15804.275862068966,7.698802729057964,8.02843077759673,game
47.94.114.72:1443-61.139.26.122:44006-6,32.0,33838.0,16.245598077774048,1057.4375,2082.9026938869365,1.0,32.0,1.0,0.0,0.1875,379765.80859375,7.002154679536975,65.09070918396677,game
47.94.114.72:0-61.139.26.122:0-6,19.0,1140.0,1.0816981792449951,60.0,1053.8984181296287,0.0,0.0,0.0,0.0,1.0,0.0,0.05575154200009359,55.46833779629625,game
61.139.26.122:49288-110.185.117.244:443-6,486.0,36621.0,121.63676691055298,75.35185185185185,301.06850856147537,1.0,485.0,0.0,0.0,0.9753086419753086,1819.2321673525378,29.672814272543548,0.6194825279042703,game
110.185.117.244:443-61.139.26.122:49288-6,564.0,826594.0,121.63259196281433,1465.5921985815603,6795.8265680362,1.0,564.0,2.0,0.0,0.012411347517730497,49464.97554197475,25.531186142654782,12.049337886589008,game
110.185.117.244:0-61.139.26.122:0-6,542.0,32520.0,1.5309860706329346,60.0,21241.212198982124,0.0,0.0,0.0,0.0,1.0,0.0,0.0015678628506663379,39.19042841140613,game
61.139.26.122:40730-14.18.202.194:8002-6,8.0,1213.0,18.05775809288025,151.625,67.17334420811947,0.0,8.0,0.0,0.0,0.5,9157.984375,17.209934110935087,8.396668026014934,game
14.18.202.194:8002-61.139.26.122:40730-6,4.0,540.0,18.00855302810669,135.0,29.985751723483823,0.0,4.0,0.0,0.0,0.0,228.0,20.163118764213475,7.496437930870956,game
61.139.26.122:48130-113.106.27.98:443-6,13.0,2169.0,16.314679861068726,166.84615384615384,132.94775125657387,1.0,12.0,1.0,0.0,0.7692307692307693,45321.668639053256,19.639861798807974,10.226750096659528,game
61.139.26.122:47972-120.133.38.129:443-6,12.0,1690.0,51.03416705131531,140.83333333333334,33.115069719873944,1.0,11.0,1.0,0.0,0.75,23662.305555555547,212.96264850916725,2.759589143322829,game
113.106.27.98:443-61.139.26.122:48130-6,9.0,5430.0,16.273629188537598,603.3333333333334,333.6686572546857,1.0,9.0,1.0,0.0,0.4444444444444444,412980.4444444445,28.415942847099497,37.074295250520635,game
120.133.38.129:443-61.139.26.122:47972-6,9.0,4685.0,50.9918270111084,520.5555555555555,91.87746889279704,1.0,9.0,1.0,0.0,0.4444444444444444,315717.5802469136,282.7423241377073,10.208607654755227,game
61.139.26.122:48438-58.49.216.113:80-6,9.0,3916.0,75.30325198173523,435.1111111111111,52.00306622813347,1.0,8.0,0.0,0.0,0.5555555555555556,189601.65432098764,615.6037684967257,5.778118469792608,game
120.133.38.129:0-61.139.26.122:0-6,2.0,120.0,0.00012493133544921875,60.0,960527.6335877862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,480263.8167938931,game
58.49.216.113:80-61.139.26.122:48438-6,8.0,1040.0,75.18481612205505,130.0,13.832580215553945,1.0,8.0,1.0,0.0,0.75,15484.0,688.2093136333658,1.729072526944243,game
61.139.26.122:43300-120.133.38.227:20029-6,6.0,486.0,0.15796899795532227,81.0,3076.5530343963655,1.0,5.0,1.0,0.0,0.8333333333333334,154.33333333333334,0.0003441216683086168,512.7588390660609,game
120.133.38.227:20029-61.139.26.122:43300-6,4.0,352.0,0.11888623237609863,88.0,2960.8138214561463,1.0,4.0,1.0,0.0,0.75,396.0,0.0007866450615665599,740.2034553640366,game
61.139.26.122:45942-118.26.253.84:443-6,3.0,209.0,0.03706693649291992,69.66666666666667,5638.4481636328555,0.0,3.0,1.0,0.0,1.0,117.55555555555554,0.0003409049534184305,1879.482721210952,game
61.139.26.122:38978-118.123.207.181:443-6,3.0,246.0,0.006051063537597656,82.0,40654.01040189125,0.0,3.0,1.0,0.0,1.0,128.0,8.66990035319759e-06,13551.336800630417,game
118.123.207.181:443-61.139.26.122:38978-6,2.0,148.0,0.0013768672943115234,74.0,107490.38822510823,0.0,2.0,1.0,0.0,1.0,0.0,0.0,53745.19411255411,game
118.26.253.84:443-61.139.26.122:45942-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,62.0,game
61.139.26.122:46966-115.182.5.194:20030-6,48.0,4849.0,263.7487678527832,101.02083333333333,18.384920011101507,1.0,47.0,0.0,0.0,0.8541666666666666,9165.47873263889,280.3201463575495,0.38301916689794807,game
115.182.5.194:20030-61.139.26.122:46966-6,56.0,64110.0,263.7497720718384,1144.8214285714287,243.07130010538228,1.0,56.0,0.0,0.0,0.14285714285714285,310338.68239795923,243.49665393627123,4.340558930453255,game
