flow_id,packets,bytes,duration,avg_pkt_size,throughput,syn_count,ack_count,fin_count,rst_count,small_packet_ratio,pkt_size_var,interarrival_var,throughput_per_packet,class
189.169.52.229:443-95.137.109.27:57719-6,2.0,120.0,15.098180055618286,60.0,7.947977806460586,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.973988903230293,instant-message
95.137.109.27:57719-189.169.52.229:443-6,2.0,108.0,15.084015130996704,54.0,7.159897352401005,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.5799486762005026,instant-message
189.169.52.229:443-95.137.109.27:57718-6,2.0,120.0,15.098586082458496,60.0,7.947764071724288,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.973882035862144,instant-message
95.137.109.27:57718-189.169.52.229:443-6,2.0,108.0,15.083626985549927,54.0,7.160081597315003,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.5800407986575014,instant-message
189.169.52.229:443-95.137.109.27:57715-6,2.0,120.0,15.09692096710205,60.0,7.948640670603892,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.974320335301946,instant-message
95.137.109.27:57715-189.169.52.229:443-6,2.0,108.0,15.083601951599121,54.0,7.16009348075843,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.580046740379215,instant-message
61.139.26.122:57719-182.242.50.68:443-6,2.0,124.0,15.084214925765991,62.0,8.220514001573282,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.110257000786641,instant-message
61.139.26.122:57718-182.242.50.68:443-6,2.0,124.0,15.08403205871582,62.0,8.22061366067905,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.110306830339525,instant-message
61.139.26.122:57715-182.242.50.68:443-6,2.0,124.0,15.08402395248413,62.0,8.220618078478914,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.110309039239457,instant-message
182.242.50.68:443-61.139.26.122:57717-6,2.0,124.0,15.089382886886597,62.0,8.217698558617794,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.108849279308897,instant-message
189.169.52.229:443-95.137.109.27:57717-6,2.0,120.0,15.089892864227295,60.0,7.9523427422388675,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.9761713711194338,instant-message
95.137.109.27:57717-189.169.52.229:443-6,2.0,108.0,15.073376178741455,54.0,7.164950885543242,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.582475442771621,instant-message
61.139.26.122:57717-182.242.50.68:443-6,2.0,124.0,15.07367491722107,62.0,8.226262054937576,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.113131027468788,instant-message
58.42.62.97:80-61.139.26.122:57726-6,2.0,124.0,14.21290111541748,62.0,8.72446793184895,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.362233965924475,instant-message
56.127.14.0:80-95.137.109.27:57726-6,2.0,120.0,14.21249794960022,60.0,8.443272985898686,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.221636492949343,instant-message
95.137.109.27:57726-56.127.14.0:80-6,2.0,108.0,14.198997974395752,54.0,7.606170533635562,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.803085266817781,instant-message
61.139.26.122:57726-58.42.62.97:80-6,2.0,124.0,14.199452877044678,62.0,8.732730836443892,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.366365418221946,instant-message
95.137.109.27:59862-81.179.190.60:53-17,1.0,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,instant-message
81.179.190.60:53-95.137.109.27:59862-17,1.0,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,instant-message
95.137.109.27:57739-194.242.47.149:443-6,9.0,1409.0,14.019147157669067,156.55555555555554,100.50540051783516,1.0,8.0,1.0,0.0,0.6666666666666666,26937.13580246914,20.622524731140402,11.167266724203905,instant-message
61.139.26.122:57739-119.147.3.178:443-6,9.0,1481.0,14.019060134887695,164.55555555555554,105.64188938132864,1.0,8.0,1.0,0.0,0.6666666666666666,26937.13580246914,20.621251397820103,11.737987709036515,instant-message
