window_start,window_end,packets,bytes,duration,avg_pkt_size,throughput,pkt_rate,class
1693897428.577452,1693897429.577452,818,420298,1.000000,513.8117359413203,420298,818,video
1693897429.577452,1693897430.577452,898,384490,1.000000,428.16258351893094,3.8449E+5,898,video
1693897430.577452,1693897431.577452,536,300475,1.000000,560.5876865671642,300475,536,video
1693897431.577452,1693897432.577452,569,330654,1.000000,581.1142355008787,330654,569,video
1693897432.577452,1693897433.577452,580,316095,1.000000,544.9913793103449,316095,5.8E+2,video
1693897433.577452,1693897434.577452,553,305025,1.000000,551.5822784810126,305025,553,video
1693897434.577452,1693897435.577452,779,286965,1.000000,368.3761232349166,286965,779,video
1693897435.577452,1693897436.577452,497,282145,1.000000,567.6961770623742,282145,497,video
1693897436.577452,1693897437.577452,464,278591,1.000000,600.4116379310345,278591,464,video
1693897437.577452,1693897438.577452,494,290641,1.000000,588.3421052631579,290641,494,video
1693897438.577452,1693897439.577452,591,344248,1.000000,582.4839255499154,344248,591,video
1693897439.577452,1693897440.577452,401,231493,1.000000,577.2892768079801,231493,401,video
1693897440.577452,1693897441.577452,607,330523,1.000000,544.5189456342669,330523,607,video
1693897441.577452,1693897442.577452,645,350801,1.000000,543.877519379845,350801,645,video
1693897442.577452,1693897443.577452,526,291694,1.000000,554.5513307984791,291694,526,video
1693897443.577452,1693897444.577452,481,282302,1.000000,586.9064449064449,282302,481,video
1693897444.577452,1693897445.577452,602,339827,1.000000,564.4966777408638,339827,602,video
1693897445.577452,1693897446.577452,572,321032,1.000000,561.2447552447552,321032,572,video
1693897446.577452,1693897447.577452,501,275121,1.000000,549.1437125748503,275121,501,video
1693897447.577452,1693897448.577452,563,317882,1.000000,564.6216696269983,317882,563,video
1693897448.577452,1693897449.577452,428,251325,1.000000,587.2079439252336,251325,428,video
1693897449.577452,1693897450.577452,530,309911,1.000000,584.7377358490565,309911,5.3E+2,video
1693897450.577452,1693897451.577452,699,399049,1.000000,570.8855507868384,399049,699,video
1693897451.577452,1693897452.577452,490,279761,1.000000,570.9408163265306,279761,4.9E+2,video
1693897452.577452,1693897453.577452,4624,2837459,1.000000,613.6373269896194,2837459,4624,video
1693897453.577452,1693897454.577452,3991,2460773,1.000000,616.580556251566,2460773,3991,video
1693897454.577452,1693897455.577452,14129,9189153,1.000000,650.37532734093,9189153,14129,video
1693897455.577452,1693897456.577452,2176,1288627,1.000000,592.1999080882352,1288627,2176,video
1693897456.577452,1693897457.577452,1236,755037,1.000000,610.8713592233009,755037,1236,video
1693897457.577452,1693897458.577452,1358,792255,1.000000,583.398379970545,792255,1358,video
1693897458.577452,1693897459.577452,1691,1014271,1.000000,599.8054405677115,1014271,1691,video
1693897459.577452,1693897460.577452,1185,737868,1.000000,622.673417721519,737868,1185,video
1693897460.577452,1693897461.577452,1340,850915,1.000000,635.0111940298508,850915,1.34E+3,video
1693897461.577452,1693897462.577452,1548,976223,1.000000,630.6350129198967,976223,1548,video
1693897462.577452,1693897463.577452,1315,820380,1.000000,623.8631178707225,8.2038E+5,1315,video
1693897463.577452,1693897464.577452,1286,743764,1.000000,578.3545878693624,743764,1286,video
1693897464.577452,1693897465.577452,644,280925,1.000000,436.21894409937886,280925,644,video
1693897465.577452,1693897466.577452,6618,4090440,1.000000,618.0779691749773,4.09044E+6,6618,video
1693897466.577452,1693897467.577452,1380,827803,1.000000,599.8572463768116,827803,1.38E+3,video
1693897467.577452,1693897468.577452,1660,994772,1.000000,599.2602409638554,994772,1.66E+3,video
1693897468.577452,1693897469.577452,2562,1449338,1.000000,565.7056986729118,1449338,2562,video
1693897469.577452,1693897470.577452,851,430744,1.000000,506.1621621621622,430744,851,video
1693897470.577452,1693897471.577452,326,171962,1.000000,527.4907975460122,171962,326,video
1693897471.577452,1693897472.577452,3975,2374916,1.000000,597.4631446540881,2374916,3975,video
1693897472.577452,1693897473.577452,1296,754785,1.000000,582.3958333333334,754785,1296,video
1693897473.577452,1693897474.577452,7526,4435436,1.000000,589.3483922402338,4435436,7526,video
1693897474.577452,1693897475.577452,6231,3601988,1.000000,578.0754293050875,3601988,6231,video
1693897475.577452,1693897476.577452,976,568367,1.000000,582.343237704918,568367,976,video
1693897476.577452,1693897477.577452,3011,1741809,1.000000,578.4818997010959,1741809,3011,video
1693897477.577452,1693897478.577452,3441,1993971,1.000000,579.4742807323453,1993971,3441,video
1693897478.577452,1693897479.577452,1340,859372,1.000000,641.3223880597014,859372,1.34E+3,video
1693897479.577452,1693897480.577452,1012,528862,1.000000,522.5909090909091,528862,1012,video
1693897480.577452,1693897481.577452,213,120030,1.000000,563.5211267605633,1.2003E+5,213,video
1693897481.577452,1693897482.577452,480,273658,1.000000,570.1208333333333,273658,4.8E+2,video
1693897482.577452,1693897483.577452,720,410382,1.000000,569.975,410382,7.2E+2,video
1693897483.577452,1693897484.577452,316,184419,1.000000,583.6044303797469,184419,316,video
1693897484.577452,1693897485.577452,1905,1078936,1.000000,566.3706036745407,1078936,1905,video
1693897485.577452,1693897486.577452,1505,1022964,1.000000,679.7102990033222,1022964,1505,video
1693897486.577452,1693897487.577452,775,405860,1.000000,523.6903225806452,4.0586E+5,775,video
1693897487.577452,1693897488.577452,554,329705,1.000000,595.1353790613719,329705,554,video
1693897488.577452,1693897489.577452,1439,811300,1.000000,563.7943015983321,8.113E+5,1439,video
1693897489.577452,1693897490.577452,1000,635092,1.000000,635.092,635092,1E+3,video
1693897490.577452,1693897491.577452,504,266728,1.000000,529.2222222222222,266728,504,video
1693897491.577452,1693897492.577452,338,193545,1.000000,572.6183431952662,193545,338,video
1693897492.577452,1693897493.577452,9747,5814002,1.000000,596.4914332615164,5814002,9747,video
1693897493.577452,1693897494.577452,2819,1645205,1.000000,583.612983327421,1645205,2819,video
1693897494.577452,1693897495.577452,1311,773839,1.000000,590.2662090007627,773839,1311,video
1693897495.577452,1693897496.577452,625,375520,1.000000,600.832,3.7552E+5,625,video
1693897496.577452,1693897497.577452,828,503284,1.000000,607.8309178743962,503284,828,video
1693897497.577452,1693897498.577452,906,544535,1.000000,601.032008830022,544535,906,video
1693897498.577452,1693897499.577452,1225,742202,1.000000,605.8791836734694,742202,1225,video
1693897499.577452,1693897500.577452,572,345941,1.000000,604.7919580419581,345941,572,video
1693897500.577452,1693897501.577452,121,62416,1.000000,515.8347107438017,62416,121,video
1693897501.577452,1693897502.577452,1632,1014759,1.000000,621.7886029411765,1014759,1632,video
1693897502.577452,1693897503.577452,1115,519283,1.000000,465.72466367713,519283,1115,video
1693897503.577452,1693897504.577452,1349,873754,1.000000,647.704966641957,873754,1349,video
1693897504.577452,1693897505.577452,995,644570,1.000000,647.8090452261307,6.4457E+5,995,video
1693897505.577452,1693897506.577452,2538,1484087,1.000000,584.7466509062253,1484087,2538,video
1693897506.577452,1693897507.577452,1351,855100,1.000000,632.9385640266469,8.551E+5,1351,video
1693897507.577452,1693897508.577452,1144,718196,1.000000,627.7937062937064,718196,1144,video
1693897508.577452,1693897509.577452,12190,7473920,1.000000,613.1189499589827,7.47392E+6,1.219E+4,video
