flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
11.43.99.204:56450-108.195.164.215:443-6,133.0,10688.0,145.10739183425903,80.3609022556391,1.0,132.0,2.0,0.0,web-browsing
11.43.99.204:56451-119.7.153.113:443-6,4973.0,374098.0,279.6697790622711,75.22581942489442,1.0,4972.0,0.0,0.0,web-browsing
61.139.26.122:56450-58.49.248.114:443-6,133.0,12158.0,145.1068549156189,91.41353383458646,1.0,132.0,2.0,0.0,web-browsing
61.139.26.122:56451-118.112.247.227:443-6,4973.0,426844.0,279.66897892951965,85.8322943897044,1.0,4972.0,0.0,0.0,web-browsing
118.112.247.227:443-61.139.26.122:56451-6,5630.0,7339169.0,279.6689579486847,1303.5824156305507,1.0,5630.0,0.0,0.0,web-browsing
119.7.153.113:443-11.43.99.204:56451-6,5630.0,7295949.0,279.6681830883026,1295.9056838365898,1.0,5630.0,0.0,0.0,web-browsing
118.112.247.227:0-61.139.26.122:0-6,4565.0,273900.0,234.65424704551697,60.0,0.0,0.0,0.0,0.0,web-browsing
119.7.153.113:0-11.43.99.204:0-6,4565.0,273900.0,234.65442419052124,60.0,0.0,0.0,0.0,0.0,web-browsing
58.49.248.114:443-61.139.26.122:56450-6,198.0,240891.0,152.47489714622498,1216.621212121212,1.0,197.0,1.0,1.0,web-browsing
108.195.164.215:443-11.43.99.204:56450-6,198.0,239409.0,152.47503089904785,1209.1363636363637,1.0,197.0,1.0,1.0,web-browsing
58.49.248.114:0-61.139.26.122:0-6,191.0,11460.0,91.78380799293518,60.0,0.0,0.0,0.0,0.0,web-browsing
108.195.164.215:0-11.43.99.204:0-6,191.0,11460.0,91.78371405601501,60.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59831-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:63403-103.186.219.209:53-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:51259-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55250-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:52463-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:54457-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:57843-103.186.219.209:53-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:53335-103.186.219.209:53-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:51367-103.186.219.209:53-17,1.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62223-103.186.219.209:53-17,1.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62726-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59636-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62217-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:61056-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55967-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62457-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56423-199.111.186.177:443-6,2.0,132.0,8.009838104248047,66.0,2.0,0.0,0.0,0.0,web-browsing
61.139.26.122:56423-172.217.163.42:443-6,2.0,148.0,8.008005142211914,74.0,2.0,0.0,0.0,0.0,web-browsing
14.119.104.254:443-61.139.26.122:56413-6,6.0,415.0,47.9524359703064,69.16666666666667,0.0,5.0,1.0,1.0,web-browsing
57.187.217.42:443-11.43.99.204:56413-6,6.0,391.0,47.952460050582886,65.16666666666667,0.0,5.0,1.0,1.0,web-browsing
11.43.99.204:56413-57.187.217.42:443-6,4.0,217.0,44.90928292274475,54.25,0.0,4.0,0.0,0.0,web-browsing
61.139.26.122:56413-14.119.104.254:443-6,4.0,249.0,44.90958786010742,62.25,0.0,4.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:59831-17,1.0,378.0,0.0,378.0,0.0,0.0,0.0,0.0,web-browsing
