flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
175.178.31.12:443-61.139.26.122:51113-17,4.0,1662.0,25.600790977478027,415.5,0.0,0.0,0.0,0.0,instant-message
207.29.68.104:443-95.137.109.27:51113-17,4.0,1630.0,25.60085701942444,407.5,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:60890-81.179.190.60:53-17,1.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:60890-17,1.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57276-81.179.190.60:53-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:57276-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,instant-message
139.162.130.88:60000-61.139.26.122:979-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:979-139.162.130.88:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:59736-81.179.190.60:53-17,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:0-95.137.109.27:0-1,10.0,740.0,9.009291172027588,74.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:0-81.179.190.60:0-1,10.0,740.0,9.009293794631958,74.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:59736-17,1.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,instant-message
192.46.234.75:60000-61.139.26.122:1751-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:1751-192.46.234.75:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:57248-81.179.190.60:53-17,1.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,instant-message
