flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
61.139.26.122:43102-118.123.235.41:443-6,14.0,3011.0,81.75827503204346,215.07142857142858,1.0,13.0,0.0,0.0,game
118.123.235.41:443-61.139.26.122:43102-6,16.0,6655.0,81.75294995307922,415.9375,1.0,16.0,1.0,0.0,game
118.123.235.41:0-61.139.26.122:0-6,2.0,120.0,0.00013113021850585938,60.0,0.0,0.0,0.0,0.0,game
27.155.118.60:80-61.139.26.122:43844-6,4.0,1461.0,15.814515829086304,365.25,1.0,4.0,1.0,0.0,game
61.139.26.122:43934-152.136.248.221:443-6,8.0,1115.0,0.35398006439208984,139.375,1.0,7.0,1.0,0.0,game
152.136.248.221:443-61.139.26.122:43934-6,7.0,602.0,0.3540499210357666,86.0,1.0,7.0,1.0,0.0,game
61.139.26.122:46002-118.26.253.84:443-6,11.0,1873.0,0.4321138858795166,170.27272727272728,1.0,10.0,1.0,0.0,game
61.139.26.122:43180-220.181.52.48:443-6,10.0,1854.0,0.19609999656677246,185.4,1.0,9.0,0.0,1.0,game
61.139.26.122:43182-220.181.52.48:443-6,10.0,1671.0,0.1819310188293457,167.1,1.0,9.0,0.0,1.0,game
61.139.26.122:43184-220.181.52.48:443-6,12.0,1885.0,0.19527697563171387,157.08333333333334,1.0,11.0,0.0,1.0,game
118.26.253.84:443-61.139.26.122:46002-6,12.0,5448.0,0.4319570064544678,454.0,1.0,10.0,1.0,2.0,game
220.181.52.48:443-61.139.26.122:43184-6,11.0,6745.0,0.1957111358642578,613.1818181818181,1.0,10.0,1.0,1.0,game
220.181.52.48:443-61.139.26.122:43182-6,10.0,4649.0,0.18300819396972656,464.9,1.0,9.0,1.0,1.0,game
220.181.52.48:443-61.139.26.122:43180-6,10.0,4870.0,0.1956930160522461,487.0,1.0,9.0,1.0,1.0,game
61.139.26.122:43186-220.181.52.48:443-6,11.0,1923.0,0.18294906616210938,174.8181818181818,1.0,10.0,0.0,1.0,game
220.181.52.48:443-61.139.26.122:43186-6,11.0,7105.0,0.1833360195159912,645.9090909090909,1.0,10.0,1.0,1.0,game
61.139.26.122:43188-220.181.52.48:443-6,82.0,80994.0,0.35378003120422363,987.7317073170732,1.0,81.0,1.0,0.0,game
61.139.26.122:43112-220.181.52.246:443-6,9.0,2042.0,0.2205350399017334,226.88888888888889,1.0,8.0,1.0,0.0,game
61.139.26.122:43114-220.181.52.246:443-6,9.0,2070.0,0.21744799613952637,230.0,1.0,8.0,1.0,0.0,game
61.139.26.122:43116-220.181.52.246:443-6,9.0,2057.0,0.21924495697021484,228.55555555555554,1.0,8.0,1.0,0.0,game
220.181.52.48:443-61.139.26.122:43188-6,37.0,8445.0,0.3533799648284912,228.24324324324326,1.0,35.0,1.0,2.0,game
61.139.26.122:43118-220.181.52.246:443-6,9.0,2061.0,0.19225192070007324,229.0,1.0,8.0,1.0,0.0,game
220.181.52.246:443-61.139.26.122:43112-6,7.0,3267.0,0.1845240592956543,466.7142857142857,1.0,7.0,1.0,0.0,game
61.139.26.122:43198-220.181.52.48:443-6,11.0,1666.0,0.16445684432983398,151.45454545454547,1.0,10.0,1.0,0.0,game
61.139.26.122:43200-220.181.52.48:443-6,12.0,2159.0,0.1654820442199707,179.91666666666666,1.0,11.0,1.0,0.0,game
