flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
218.91.197.67:443-61.139.26.122:34538-6,10.0,4900.0,0.20101499557495117,490.0,1.0,9.0,1.0,1.0,video
61.139.26.122:47904-223.109.148.177:443-6,13.0,5349.0,0.1751861572265625,411.46153846153845,1.0,12.0,1.0,0.0,video
61.139.26.122:47158-39.98.63.12:443-6,14.0,2899.0,180.28456783294678,207.07142857142858,1.0,13.0,1.0,0.0,video
61.139.26.122:53568-123.57.133.170:443-6,14.0,3353.0,300.2024030685425,239.5,1.0,13.0,0.0,1.0,video
106.39.171.132:0-61.139.26.122:0-6,2.0,120.0,0.00013113021850585938,60.0,0.0,0.0,0.0,0.0,video
218.91.197.67:0-61.139.26.122:0-6,2.0,120.0,0.00012612342834472656,60.0,0.0,0.0,0.0,0.0,video
223.109.148.177:443-61.139.26.122:47904-6,12.0,4541.0,0.16646385192871094,378.4166666666667,1.0,10.0,1.0,2.0,video
61.139.26.122:56022-182.242.89.239:443-6,19.0,4529.0,120.20954394340515,238.3684210526316,1.0,18.0,1.0,0.0,video
182.242.89.239:443-61.139.26.122:56022-6,18.0,6408.0,127.28154706954956,356.0,1.0,15.0,1.0,3.0,video
39.98.63.12:443-61.139.26.122:47158-6,16.0,4725.0,180.28463292121887,295.3125,1.0,14.0,1.0,2.0,video
123.57.133.170:443-61.139.26.122:53568-6,13.0,4835.0,300.2024209499359,371.9230769230769,1.0,12.0,1.0,1.0,video
61.139.26.122:57534-219.144.80.179:4761-6,29.0,7579.0,270.1339738368988,261.3448275862069,1.0,28.0,0.0,0.0,video
61.139.26.122:48806-171.15.136.14:4761-6,4.0,304.0,0.10255098342895508,76.0,1.0,3.0,1.0,0.0,video
223.109.148.177:0-61.139.26.122:0-6,2.0,120.0,0.00015211105346679688,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:34040-111.172.239.146:4761-6,28.0,7137.0,270.1320469379425,254.89285714285714,1.0,27.0,0.0,0.0,video
182.242.89.239:0-61.139.26.122:0-6,4.0,240.0,0.3530311584472656,60.0,0.0,0.0,0.0,0.0,video
219.144.80.179:4761-61.139.26.122:57534-6,19.0,4702.0,270.11624789237976,247.47368421052633,1.0,19.0,0.0,0.0,video
125.64.131.11:0-61.139.26.122:0-6,439.0,26340.0,301.13149309158325,60.0,0.0,0.0,0.0,0.0,video
111.172.239.146:4761-61.139.26.122:34040-6,18.0,4376.0,270.1010580062866,243.11111111111111,1.0,18.0,0.0,0.0,video
123.57.133.170:0-61.139.26.122:0-6,2.0,120.0,0.00013589859008789062,60.0,0.0,0.0,0.0,0.0,video
171.15.136.14:4761-61.139.26.122:48806-6,2.0,156.0,0.054548025131225586,78.0,1.0,2.0,1.0,0.0,video
61.139.26.122:56030-182.242.89.239:443-6,437.0,172768.0,300.82906198501587,395.35011441647595,1.0,436.0,0.0,0.0,video
182.242.89.239:443-61.139.26.122:56030-6,654.0,104678.0,300.81446504592896,160.05810397553518,1.0,654.0,0.0,0.0,video
61.139.26.122:48900-118.123.207.187:443-6,1170.0,115347.0,300.4923470020294,98.58717948717948,1.0,1169.0,0.0,0.0,video
118.123.207.187:443-61.139.26.122:48900-6,4753.0,5888084.0,300.487144947052,1238.814222596255,1.0,4753.0,0.0,0.0,video
61.139.26.122:41584-140.143.180.29:443-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
140.143.180.29:443-61.139.26.122:41584-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,0.0,video
183.216.230.70:60861-17.15.186.59:1900-17,4.0,868.0,3.0272960662841797,217.0,0.0,0.0,0.0,0.0,video
162.134.78.15:2103-150.183.186.84:2103-17,48.0,6912.0,295.26052808761597,144.0,0.0,0.0,0.0,0.0,video
61.139.26.122:38638-140.205.60.46:443-6,18.0,2469.0,1.6183559894561768,137.16666666666666,1.0,17.0,1.0,0.0,video
140.205.60.46:443-61.139.26.122:38638-6,15.0,9968.0,1.6212940216064453,664.5333333333333,1.0,14.0,1.0,1.0,video
140.205.60.46:0-61.139.26.122:0-6,5.0,300.0,0.0005130767822265625,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:47954-140.143.180.29:80-6,2.0,124.0,0.036376953125,62.0,0.0,2.0,1.0,0.0,video
140.143.180.29:80-61.139.26.122:47954-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
61.139.26.122:36180-118.123.207.183:443-6,1229.0,139110.0,297.76083183288574,113.18958502847843,0.0,1229.0,0.0,0.0,video
118.123.207.183:443-61.139.26.122:36180-6,2838.0,3682694.0,297.7588860988617,1297.6370683579985,0.0,2838.0,0.0,0.0,video
61.139.26.122:45268-116.207.144.116:443-6,20.0,2370.0,120.29485893249512,118.5,1.0,19.0,1.0,0.0,video
61.139.26.122:36150-36.110.225.162:80-6,5.0,831.0,0.08156991004943848,166.2,1.0,4.0,1.0,0.0,video
61.139.26.122:33058-118.123.207.181:443-6,373.0,89223.0,298.29090309143066,239.20375335120644,0.0,373.0,0.0,0.0,video
118.123.207.181:443-61.139.26.122:33058-6,426.0,387216.0,298.28711009025574,908.9577464788732,0.0,426.0,0.0,0.0,video
61.139.26.122:48988-125.64.131.15:443-6,46.0,17850.0,230.85009789466858,388.04347826086956,1.0,45.0,0.0,0.0,video
61.139.26.122:39488-125.64.131.9:443-6,679.0,216838.0,298.2898051738739,319.34904270986743,1.0,678.0,0.0,0.0,video
125.64.131.15:443-61.139.26.122:48988-6,58.0,13858.0,230.84071016311646,238.93103448275863,1.0,58.0,0.0,0.0,video
125.64.131.9:443-61.139.26.122:39488-6,805.0,371977.0,298.28990507125854,462.0832298136646,1.0,805.0,0.0,0.0,video
116.207.144.116:443-61.139.26.122:45268-6,20.0,10765.0,127.53318691253662,538.25,1.0,17.0,1.0,3.0,video
125.64.131.15:0-61.139.26.122:0-6,120.0,7200.0,297.7895679473877,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39288-125.64.131.8:443-6,17.0,2147.0,0.21974611282348633,126.29411764705883,1.0,16.0,1.0,0.0,video
125.64.131.9:0-61.139.26.122:0-6,93.0,5580.0,298.1493570804596,60.0,0.0,0.0,0.0,0.0,video
36.110.225.162:80-61.139.26.122:36150-6,5.0,819.0,0.08179402351379395,163.8,1.0,5.0,1.0,0.0,video
125.64.131.8:443-61.139.26.122:39288-6,17.0,6341.0,7.579699993133545,373.0,1.0,15.0,1.0,2.0,video
116.207.144.116:0-61.139.26.122:0-6,594.0,35640.0,298.0913338661194,60.0,0.0,0.0,0.0,0.0,video
125.64.131.8:0-61.139.26.122:0-6,46.0,2760.0,293.20764088630676,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:54118-116.207.144.249:443-6,619.0,79292.0,297.9964020252228,128.09693053311793,1.0,618.0,0.0,0.0,video
116.207.144.249:443-61.139.26.122:54118-6,634.0,805386.0,297.97051787376404,1270.3249211356467,1.0,634.0,0.0,0.0,video
116.207.144.249:0-61.139.26.122:0-6,482.0,28920.0,297.93654108047485,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:42088-116.207.144.250:443-6,485.0,75102.0,289.5668680667877,154.84948453608249,1.0,484.0,0.0,0.0,video
61.139.26.122:39496-125.64.131.9:443-6,13.0,2009.0,120.183109998703,154.53846153846155,1.0,12.0,0.0,0.0,video
125.64.131.9:443-61.139.26.122:39496-6,12.0,6645.0,120.1723051071167,553.75,1.0,12.0,2.0,0.0,video
61.139.26.122:45284-116.207.144.116:443-6,691.0,85012.0,297.89116883277893,123.02749638205499,1.0,690.0,0.0,0.0,video
116.207.144.250:443-61.139.26.122:42088-6,526.0,608739.0,289.54222202301025,1157.2984790874525,1.0,526.0,0.0,0.0,video
116.207.144.116:443-61.139.26.122:45284-6,755.0,960340.0,297.8634490966797,1271.9735099337747,1.0,755.0,0.0,0.0,video
116.207.144.250:0-61.139.26.122:0-6,348.0,20880.0,288.21060705184937,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:36166-36.110.225.162:80-6,8.0,5567.0,0.09696006774902344,695.875,1.0,7.0,1.0,0.0,video
115.174.118.115:2103-150.183.186.84:2103-17,48.0,6288.0,296.8230230808258,131.0,0.0,0.0,0.0,0.0,video
61.139.26.122:37460-115.227.15.241:443-6,11.0,2271.0,195.94376611709595,206.45454545454547,1.0,10.0,0.0,0.0,video
36.110.225.162:80-61.139.26.122:36166-6,8.0,1065.0,0.0968010425567627,133.125,1.0,8.0,1.0,0.0,video
61.139.26.122:59426-220.181.106.151:5222-6,3.0,474.0,125.59193992614746,158.0,0.0,3.0,0.0,0.0,video
115.227.15.241:443-61.139.26.122:37460-6,9.0,4792.0,195.8603219985962,532.4444444444445,1.0,9.0,1.0,0.0,video
220.181.106.151:5222-61.139.26.122:59426-6,3.0,198.0,125.51079511642456,66.0,0.0,3.0,0.0,0.0,video
115.227.15.241:0-61.139.26.122:0-6,6.0,360.0,21.762348890304565,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:45252-162.14.3.250:80-6,6.0,740.0,9.822153091430664,123.33333333333333,1.0,5.0,1.0,0.0,video
162.14.3.250:80-61.139.26.122:45252-6,6.0,673.0,9.781623840332031,112.16666666666667,1.0,6.0,1.0,0.0,video
61.139.26.122:49556-221.229.52.173:8080-6,48.0,14644.0,240.3235728740692,305.0833333333333,1.0,47.0,0.0,0.0,video
61.139.26.122:39706-183.134.98.76:5224-6,4.0,304.0,0.08688497543334961,76.0,1.0,3.0,1.0,0.0,video
61.139.26.122:39708-183.134.98.76:5224-6,5.0,591.0,0.09360289573669434,118.2,1.0,4.0,1.0,0.0,video
61.139.26.122:40412-183.134.98.101:5224-6,4.0,304.0,0.07942795753479004,76.0,1.0,3.0,1.0,0.0,video
61.139.26.122:39712-183.134.98.76:5224-6,4.0,304.0,0.08538389205932617,76.0,1.0,3.0,1.0,0.0,video
221.229.52.173:8080-61.139.26.122:49556-6,51.0,11200.0,240.1970660686493,219.6078431372549,1.0,51.0,0.0,0.0,video
183.134.98.76:5224-61.139.26.122:39708-6,5.0,640.0,0.09326696395874023,128.0,1.0,5.0,1.0,0.0,video
183.134.98.101:5224-61.139.26.122:40412-6,2.0,156.0,0.04054403305053711,78.0,1.0,2.0,1.0,0.0,video
183.134.98.76:5224-61.139.26.122:39706-6,2.0,156.0,0.04281902313232422,78.0,1.0,2.0,1.0,0.0,video
183.134.98.76:5224-61.139.26.122:39712-6,2.0,156.0,0.04224705696105957,78.0,1.0,2.0,1.0,0.0,video
61.139.26.122:59382-203.107.1.65:80-6,16.0,1670.0,53.422544956207275,104.375,1.0,15.0,9.0,0.0,video
61.139.26.122:47956-140.143.180.29:80-6,2.0,124.0,0.0384058952331543,62.0,0.0,2.0,1.0,0.0,video
203.107.1.65:80-61.139.26.122:59382-6,5.0,1039.0,5.153908014297485,207.8,1.0,5.0,1.0,0.0,video
61.139.26.122:35440-59.82.40.77:80-6,6.0,893.0,21.67192578315735,148.83333333333334,1.0,5.0,1.0,0.0,video
61.139.26.122:48942-118.123.207.187:443-6,11.0,1549.0,0.0467989444732666,140.8181818181818,1.0,9.0,1.0,1.0,video
61.139.26.122:48944-118.123.207.187:443-6,16.0,2447.0,180.0664930343628,152.9375,1.0,15.0,1.0,0.0,video
118.123.207.187:443-61.139.26.122:48942-6,11.0,6820.0,0.03400611877441406,620.0,1.0,11.0,1.0,0.0,video
118.123.207.187:443-61.139.26.122:48944-6,18.0,9084.0,180.06715178489685,504.6666666666667,1.0,16.0,1.0,2.0,video
61.139.26.122:58178-106.15.100.136:80-6,6.0,885.0,21.62468194961548,147.5,1.0,5.0,1.0,0.0,video
203.107.1.1:80-61.139.26.122:41294-6,2.0,124.0,0.04173398017883301,62.0,0.0,2.0,1.0,0.0,video
61.139.26.122:49514-47.116.84.197:80-6,6.0,850.0,11.083172082901001,141.66666666666666,1.0,5.0,1.0,0.0,video
61.139.26.122:39326-125.64.131.8:443-6,11.0,1744.0,0.14638280868530273,158.54545454545453,1.0,10.0,1.0,0.0,video
61.139.26.122:41294-203.107.1.1:80-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
125.64.131.8:443-61.139.26.122:39326-6,12.0,1593.0,7.8874781131744385,132.75,1.0,11.0,1.0,1.0,video
203.107.1.1:80-61.139.26.122:41296-6,2.0,124.0,0.04138994216918945,62.0,0.0,2.0,1.0,0.0,video
140.143.180.29:80-61.139.26.122:47956-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
61.139.26.122:41296-203.107.1.1:80-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
106.15.100.136:80-61.139.26.122:58178-6,4.0,957.0,21.58089303970337,239.25,1.0,4.0,1.0,0.0,video
47.116.84.197:80-61.139.26.122:49514-6,4.0,965.0,11.04829216003418,241.25,1.0,4.0,1.0,0.0,video
192.168.1.4:48942-118.123.207.187:443-6,3.0,186.0,0.00017595291137695312,62.0,0.0,0.0,0.0,3.0,video
59.82.40.77:80-61.139.26.122:35440-6,4.0,567.0,21.62951397895813,141.75,1.0,4.0,1.0,0.0,video
61.139.26.122:52068-183.131.24.149:5227-6,14.0,3106.0,240.539803981781,221.85714285714286,1.0,13.0,0.0,0.0,video
61.139.26.122:34818-180.184.50.131:443-6,3.0,217.0,0.03950905799865723,72.33333333333333,0.0,3.0,1.0,0.0,video
178.138.46.198:2103-150.183.186.84:2103-17,60.0,7800.0,295.2309720516205,130.0,0.0,0.0,0.0,0.0,video
61.139.26.122:49034-125.64.131.15:443-6,17.0,2193.0,120.1722800731659,129.0,1.0,16.0,1.0,0.0,video
125.64.131.15:443-61.139.26.122:49034-6,19.0,6945.0,127.28537797927856,365.5263157894737,1.0,15.0,1.0,4.0,video
183.131.24.149:5227-61.139.26.122:52068-6,14.0,1972.0,240.4411280155182,140.85714285714286,1.0,14.0,0.0,0.0,video
180.184.50.131:443-61.139.26.122:34818-6,2.0,124.0,0.0,62.0,0.0,2.0,1.0,0.0,video
61.139.26.122:32808-175.25.17.114:443-6,3.0,253.0,0.03703808784484863,84.33333333333333,0.0,3.0,1.0,0.0,video
61.139.26.122:34688-58.49.216.150:443-6,4.0,279.0,0.02385997772216797,69.75,0.0,4.0,1.0,0.0,video
203.107.1.35:80-61.139.26.122:53572-6,2.0,124.0,0.04387211799621582,62.0,0.0,2.0,1.0,0.0,video
61.139.26.122:53572-203.107.1.35:80-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
203.107.1.33:80-61.139.26.122:58102-6,2.0,148.0,0.04932212829589844,74.0,0.0,2.0,1.0,0.0,video
61.139.26.122:58102-203.107.1.33:80-6,1.0,74.0,0.0,74.0,0.0,1.0,1.0,0.0,video
61.139.26.122:49036-125.64.131.15:443-6,11.0,1906.0,120.164803981781,173.27272727272728,1.0,10.0,0.0,0.0,video
58.49.216.150:443-61.139.26.122:34688-6,3.0,186.0,0.002916097640991211,62.0,0.0,3.0,1.0,0.0,video
125.64.131.15:443-61.139.26.122:49036-6,13.0,6269.0,120.15212607383728,482.2307692307692,1.0,13.0,3.0,0.0,video
61.139.26.122:49038-125.64.131.15:443-6,11.0,1907.0,120.1581699848175,173.36363636363637,1.0,10.0,0.0,0.0,video
175.25.17.114:443-61.139.26.122:32808-6,1.0,74.0,0.0,74.0,0.0,1.0,1.0,0.0,video
125.64.131.15:443-61.139.26.122:49038-6,13.0,6299.0,120.14813804626465,484.53846153846155,1.0,13.0,3.0,0.0,video
203.107.1.34:80-61.139.26.122:36466-6,2.0,124.0,0.03946495056152344,62.0,0.0,2.0,1.0,0.0,video
61.139.26.122:36466-203.107.1.34:80-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,video
61.139.26.122:33168-118.123.207.181:443-6,323.0,26504.0,237.87512683868408,82.05572755417957,1.0,322.0,1.0,0.0,video
61.139.26.122:33170-118.123.207.181:443-6,22.0,2886.0,237.87450098991394,131.1818181818182,1.0,21.0,1.0,0.0,video
118.123.207.181:443-61.139.26.122:33168-6,882.0,1211193.0,237.87458515167236,1373.234693877551,1.0,880.0,1.0,2.0,video
118.123.207.181:443-61.139.26.122:33170-6,23.0,17671.0,237.87458109855652,768.304347826087,1.0,21.0,1.0,2.0,video
61.139.26.122:33172-118.123.207.181:443-6,16.0,2202.0,237.87229108810425,137.625,1.0,15.0,1.0,0.0,video
118.123.207.181:443-61.139.26.122:33172-6,14.0,7812.0,237.8723599910736,558.0,1.0,12.0,1.0,2.0,video
61.139.26.122:33174-118.123.207.181:443-6,20.0,2726.0,237.8704810142517,136.3,1.0,19.0,1.0,0.0,video
118.123.207.181:443-61.139.26.122:33174-6,21.0,16250.0,237.8692569732666,773.8095238095239,1.0,19.0,1.0,2.0,video
61.139.26.122:33176-118.123.207.181:443-6,11.0,1869.0,237.85421705245972,169.9090909090909,1.0,10.0,1.0,0.0,video
118.123.207.181:443-61.139.26.122:33176-6,10.0,1830.0,237.85433220863342,183.0,1.0,8.0,1.0,2.0,video
173.249.19.73:12006-61.139.26.122:60165-17,1.0,147.0,0.0,147.0,0.0,0.0,0.0,0.0,video
61.139.26.122:45334-116.207.144.116:443-6,20.0,2360.0,120.23886108398438,118.0,1.0,19.0,1.0,0.0,video
116.207.144.116:443-61.139.26.122:45334-6,22.0,13933.0,128.1231939792633,633.3181818181819,1.0,19.0,1.0,3.0,video
125.67.228.40:50554-61.139.26.122:60165-17,1.0,165.0,0.0,165.0,0.0,0.0,0.0,0.0,video
61.139.26.122:35952-119.84.242.84:80-6,358.0,26945.0,0.813054084777832,75.26536312849161,1.0,354.0,1.0,3.0,video
119.84.242.84:80-61.139.26.122:35952-6,363.0,485071.0,0.8030440807342529,1336.2837465564737,1.0,363.0,0.0,0.0,video
119.84.242.84:0-61.139.26.122:0-6,450.0,27000.0,2.11274790763855,60.0,0.0,0.0,0.0,0.0,video
94.102.61.5:60470-61.139.26.122:12314-6,1.0,66.0,0.0,66.0,1.0,0.0,0.0,0.0,video
61.139.26.122:12314-94.102.61.5:60470-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,video
61.139.26.122:41378-125.64.131.17:443-6,582.0,138333.0,293.78102588653564,237.68556701030928,0.0,582.0,0.0,0.0,video
125.64.131.17:443-61.139.26.122:41378-6,708.0,591618.0,293.7721531391144,835.6186440677966,0.0,708.0,0.0,0.0,video
61.139.26.122:39976-119.29.29.29:53-17,95.0,8455.0,293.81545305252075,89.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39976-114.114.114.114:53-17,95.0,8455.0,293.8153450489044,89.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39976-180.76.76.76:53-17,95.0,8455.0,293.81527495384216,89.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39976-223.6.6.6:53-17,95.0,8455.0,293.81526803970337,89.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39976-8.8.8.8:53-17,95.0,8455.0,293.8152301311493,89.0,0.0,0.0,0.0,0.0,video
223.6.6.6:53-61.139.26.122:39976-17,95.0,25270.0,293.8156249523163,266.0,0.0,0.0,0.0,0.0,video
61.139.26.122:39350-125.64.131.8:443-6,11.0,1191.0,0.2082669734954834,108.27272727272727,1.0,10.0,1.0,0.0,video
125.64.131.8:443-61.139.26.122:39350-6,11.0,6150.0,8.144967079162598,559.0909090909091,1.0,10.0,1.0,1.0,video
114.114.114.114:53-61.139.26.122:39976-17,95.0,17670.0,293.81558895111084,186.0,0.0,0.0,0.0,0.0,video
180.76.76.76:53-61.139.26.122:39976-17,95.0,20615.0,293.81617498397827,217.0,0.0,0.0,0.0,0.0,video
119.29.29.29:53-61.139.26.122:39976-17,95.0,25270.0,293.81567096710205,266.0,0.0,0.0,0.0,0.0,video
61.139.26.122:40672-113.250.23.100:80-6,6.0,3036.0,0.11197113990783691,506.0,1.0,5.0,1.0,0.0,video
113.250.23.100:80-61.139.26.122:40672-6,6.0,640.0,0.11246800422668457,106.66666666666667,1.0,6.0,1.0,0.0,video
8.8.8.8:53-61.139.26.122:39976-17,92.0,24472.0,293.63172793388367,266.0,0.0,0.0,0.0,0.0,video
185.81.68.101:50491-61.139.26.122:9998-6,2.0,124.0,0.26321911811828613,62.0,1.0,0.0,0.0,1.0,video
61.139.26.122:9998-185.81.68.101:50491-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,video
61.139.26.122:35958-119.84.242.84:80-6,207.0,16681.0,0.33991193771362305,80.58454106280193,1.0,206.0,0.0,1.0,video
